13542692;La gran familia;Carlos  has to work to feed his wife , and his 15 children and the grandpa . The children dream with having a television. The summer holidays is another trouble for the big family.
27380443;Pardon My Terror;Private detectives Dick and Gus are asked to investigate the disappearance and possible murder of her wealthy grandfather Jonas Morton. The duo encounter houseguest Mr. Grooch and his two assistants, who are behind the goings-on, and plotting to steal the Morton fortune. Creepy butler Jarvis also seems to have an ulterior motive. Dick and Gus' presence is not appreciated, and they find themselves the targets of poison, gunfire, and an electrifying death trap.
473286;Anything Else;"Jerry Falk  is an aspiring writer living in New York City who falls in love at first sight with Amanda  and begins having an affair and eventually tells his girlfriend about it so that she will dump him because Falk cannot end relationships. Seeking advice, Jerry turns to an aging struggling artist  who acts as his oracle &mdash; and that includes trying to help sort out Jerry’s romantic life."
33942920;Neverland;" In 1906 London, orphan Peter Pan  is one of a gang of juvenile street thieves assembled by arch crook and ace fencer James ""Jimmy"" Hook . When Jimmy scores a major job, the ever-willing-to-please Peter talks the other boys into pulling off the heist themselves in order to impress Jimmy. They manage to steal a strange glowing orb from a gallery for a mysterious man. While Peter is off to the side, the boys and Jimmy gather around the orb. When Jimmy gives it a tap, Peter watches a glowing sphere encompass them and they disappear. Believing his friends dead, Peter runs to find the man for whom they stole the orb in order to exact revenge. The man tells Peter that they are still alive, so Peter hits the orb himself to see where they went. Jimmy and the boys find themselves in a strange land and are quickly captured by a band of pirates led by Captain Elizabeth Bonny , but Fox manages to escape. The crew tells the gang that they are from the early 18th century and have never aged the entire time they were here. The captain decides that Jimmy is useless and tries to have him thrown to the giant crocodiles, but Jimmy manages to fight off the crew. Having earned their respect, Jimmy is allowed to stay. In the captain's quarters, Bonny shows Jimmy, who has identified himself as James Hook, a magical mineral dust that comes from the tree spirits that live on the island. The dust gives the power of flight, but she only has a small vial and does not have the knowledge of how to properly use it. She further explains that the tree spirit colony lies in a forest beyond the mountain range and the only passages are protected by a lost Kaw tribe. Jimmy agrees to help the pirates get to the tree spirits. Peter finds himself in the middle of a strange forest and has a quick reunion with Fox before they see a large swarm of tree spirits flying towards them. Running away, they stumble upon a group of Kaw hunters and are taken blindfolded through the secret passage to the Native village. The boys make friends with the Natives and meet the chief's daughter, Aaya/Tiger Lily . Peter makes an attempt to rescue the boys and Jimmy; while the boys are safe, Fox is killed when Peter returns for Jimmy, who stays on the ship. That night Peter has a strange dream in which he sees a hooded figure holding the orb on top of a mountain as meteorites rain down and a tree spirit races towards him. The next day, Peter notices that a scout had painted the scene he witnessed in his dream. Discussing the dream together they are able to work out where the mountain was that the scene took place, and so Peter and Aaya set out in search of the orb which will take them home. Meanwhile, back on the pirate ship, Hook and Bonny have a similar discussion and they too set off in search of the hooded man, hoping he will lead them to the tree spirit colony. On the way to the mountains, Peter and Aaya stumble upon a city grown entirely out of living trees. While exploring, they find the hooded man who reveals himself to be the mysterious benefactor who hired Jimmy's crew to steal the orb. He introduces himself as Dr. Fludd , the royal alchemist for Queen Elizabeth I. He explains that he had discovered a planet which exists, paradoxically, at the edges and center of the universe and due to the strange nature of its position, time stands still. He created the orb as a way of transporting people to the planet, which he calls Neverland. The process of creating the sister to the orb, which can take the user from Neverland back to Earth, was what Peter had witnessed in his dream. The tree spirit from the dream thought that Fludd was in danger and tried to save him, instead imbuing her with ""astral energy"". Fludd named the spirit Tinker Bell, who can communicate through telepathy. He built the city as a Utopia where all the greatest scientific minds on Earth can live. While they plot out a way to rescue the rest of the crew from the pirates, they are interrupted by Jimmy, Bonny, and several pirates who enter the city. The two groups fight, Fludd is killed, Aaya is captured, and the pirates take the orb. Peter is stabbed by Bonny and thrown off of a balcony, assumed dead.  The pirates make their way back to the ship, with Jimmy vowing to find a way to get the power of flight before he returns to England. Meanwhile Peter is brought to the tree spirit colony by Tinker Bell and after being healed is immersed in a pool filled with the mineral dust, emerging with the ability to fly. The spirit elders tell him that he was recognized for his innocence and must use his new powers to stop Jimmy from finding the colony. Jimmy persuades the captain to risk traversing a ravine protected by the Natives, with Aaya as hostage. Halfway across, Peter cuts Aaya loose and flies away with her. Using the gang of boys as bait, Jimmy alone persuades Peter to show him the spirit colony and then they can return together. Once Jimmy reaches the forest, via the Natives' secret passage, he betrays Peter and reveals that the pirates have been following them. Forcing Peter to show them how it's done, Bonny immerses herself in the mineral dust pool, but burns up and dies upon emerging since she didn't have innocence in her heart. Secretly pleased that he is the new captain of the pirates, Jimmy forces Peter to show him the cave where he hid the orb. Peter manages to escape along with the boys. The tree spirits, angry that Peter lead Jimmy to them, try to erase Peter's memory so that the only thing left will be his childlike innocence, but they are interrupted by Tinker Bell who releases her astral energy on them. Ostracized from her people for that act, Tinker Bell joins up with Peter to try and stop Jimmy, now known as Captain Hook. The two groups meet in the cave where the orb is hidden. Peter and Hook fight over the orb, during which Hook tells Peter that the picture of the woman in a fob watch he carries is actually Peter's mother, to whom Hook swore an oath to protect her son, despite his hatred of Peter's father. While fighting Peter cuts off Hook's hand. Both the hand and the watch are swallowed by a giant crocodile. Hook manages to knock Peter unconscious and the cave begins to crumble. All the parties quickly escape except for Peter and Tinker Bell. Peter, instead of fleeing, revives Tinker Bell, and the cave collapses. Some time later, the boys are living with the Natives when they are surprised to see Peter reappear, dressed in a suit and accompanied by Tinker Bell. He tells them that he managed to activate the orb before the cave collapsed and did well for himself stealing some goods in London, which he gives to the boys. When asked why he came back to Neverland, knowing that now there is no way back to Earth, he tells them that there is adventure everywhere in this land. One of the boys suddenly points out to Peter that his shadow is missing, thus leading into the events of the Original Peter Pan."
11388102;Old Clothes;Tim Kelly  and Max Ginsberg  have struck it rich by investing in copper stock. But when the stock takes a dive, they are compelled to go back into their former profession — junk dealers. They take in the destitute Mary Riley  as a boarder and she hits it off so well with them that she winds up becoming a partner in their rag & junk company. Mary falls in love with a man named Nathan Burke , the son of wealthy parents. Nathan's mother , however, disapproves of Mary. Eventually it is revealed that Mrs. Burke came from a poor background herself, and her long-ago sweetheart was Max. After this discovery, she gives the couple her blessings. The copper stock soars in value once again, so Kelly and Ginsberg are back in the money.Old Clothes at silentera.com
19757981;The Big Premiere;"The gang unintentionally wreaks havoc at the gala Hollywood premiere of the adventure epic ""Gun Boats"". Chased away by the angry authorities, the undaunted kids decide to stage their own movie premiere—and they even film a movie for the occasion. Alas, the gang's cinematic effort, entitled The Mysteeryus Mystery, is not quite as entertaining as the efforts by Buckwheat to remove his feet from a block of cement<ref namehttp://movies.nytimes.com/movie/226197/The-Big-Premiere/overview |title2008-10-08|workLawrence | last=Van Gelder}}"
3644125;Each Dawn I Die;"Frank Ross  is a crusading reporter for a big city newspaper who is on the trail of a crooked assistant D.A., Jesse Hanley who is running for Governor. At the Banton Construction Co., Ross sees Hanley and his men burning books and ledgers before a possible investigation brought about by the paper that Ross works for. His editor Patterson backs Ross in getting Hanley but Hanley decides to get rid of him, so frames him. Knocked out and covered in whiskey, he is put in a runaway car which collides with another, killing 3 young people and is thrown in prison for one to twenty years on a charge of automotive manslaughter. He meets a gangster, Stacey , who, as there is no death penalty in that state, is in for 199 years. They work in the twine-making room together and Stacey falls into Ross's debt when Ross saves him from a knife thrown by another inmate. Ross's reporter friends outside are trying to help him win vindication, by finding the real culprits, but they are having no success. Stacey agrees to help Ross find the real killers, if he helps him escape from a courthouse. They arrange that Stacey be named by Ross as guilty for killing of Limpy, another inmate and hated stool pigeon. Ross goes along with the plot, but antagonizes Stacey by tipping off his old newspaper so the court room is full of reporters which jeopardises his escape. He escapes by leaping from a window onto a truck with a soft landing but makes no effort to find the real culprits who were responsible for Ross's predicament. Ross, meanwhile, is implicated in the escape and after being beaten up by brutal guards, spends five months in ""the hole"". This is a cell where prisoners in solitary confinement are handcuffed to the bars, standing up and are fed bread and water. Ross who has become a bad character is promised a chance at parole by the warden if he behaves but unknown to him, Hanley's stooge, Grayce has been appointed head of the Parole Board and turns Ross down, meaning he must wait another five years before he can try again for parole. Stacey is convinced by Ross's reporter girlfriend, Joyce  to carry out his promise. He finds the man who ""fingered"" Ross and gets from him the name of the man who framed him: ""Polecat"", who just happens to be a jailhouse informant widely disliked in the same prison. Stacey, impressed with Ross being a ""square guy,"" decides to go back to prison to find the informant and free Ross. Stacey and Ross are caught up in a jailhouse riot using revolvers which have been smuggled in. A vicious prison guard is killed and the warden and some of his men are captured, as hostages. But the National Guard have been sent for and attack the escaping prisoners with machine guns, gas and hand grenades. Stacey gets hold of Polecat and has him confess to framing Ross, where the warden and his men can hear and Ross is vindicated. Most of the escaping convicts die including the badly wounded Stacey who takes Polecat with him and deliberately gets them both killed, so that Polecat cannot go back on his confession. As Ross leaves prison with his girlfriend, Governor Hanley is arrested for murder."
21450904;Bug Buster;After the mayor uses a potentially dangerous substance to protect the local plantation, the lakeside town of Mountview, in California, is attacked by a lethal species of large cockroach. After some of the town's inhabitants are killed, the mayor enlists the help of eccentric pest exterminator General George S. Merlin in order to prevent further harm to the local dwellers.
11823946;Twelfth Night: Or What You Will;"Viola  and Sebastian  are young twins and entertainers who use their likeness to tease their audiences. During a journey by sea, they are caught in a storm, shipwrecked and separated. Viola and other survivors end up on the shore of Illyria. A devastated Viola believes her brother dead. She later takes his appearance in order to join the court of the local Duke Orsino . Viola becomes a page, using the name ""Cesario"". Orsino is madly in love with the lady Olivia , who is in mourning due to her brother's recent death. She uses the tragedy as an excuse to avoid seeing the Duke, whom she does not love. He sends ""Cesario"" to do his wooing and Olivia falls in love with the messenger, unaware of ""Cesario""'s real gender. Realising Olivia's feelings for her alter ego, Viola is caught in even more of quandary in that she is in love with Orsino. Meanwhile, elements of Olivia's household plot against her pompous steward Malvolio  by tricking him into believing that Olivia loves him.  His attempts to woo her, however, are met with bewilderment by Olivia who has him committed, where he is subjected to further humiliations by Maria , Feste  and Sir Toby Belch . Sir Toby, Olivia's uncle and a notorious drunk, is also trying to encourage his friend, the idiotic Sir Andrew Aguecheek  to court Olivia, but she purposely ignores him. Sir Toby pushes Sir Andrew into challenging ""Cesario"" to a duel, which goes very badly for Aguecheek. Furthermore, Viola's twin, Sebastian, has in fact survived the wreck and has also arrived in Illyria, accompanied by Antonio , who saved him from drowning. Antonio, who has ""many enemies in Orsino's court"", is forced to flee when he is recognised and comes across ""Cesario"", whom he mistakes for Sebastian, and is outraged when ""Cesario"" fails to help him out. Arriving at her estate, Sebastian meets Olivia, who, mistaking him for ""Cesario"", talks him into marrying her. When he learns of this, Orsino is furious and dismisses his page, whom he had made a friend and confidante. However, the matter is soon cleared up when Sebastian and ""Cesario"" come face-to-face and the latter reveals her real nature and identity of Viola. Orsino marries Viola. The film ends with both couples holding a party to celebrate their marriages, while the supporting players, including the humiliated Sir Andrew and Malvolio, leave the estate their heads held high and Feste sings his song, ""The Wind and the Rain""."
6575053;Deepstar Six;"The crew of a deep ocean station ""DeepStar Six"", which is funded by the Navy, is expected to perform scientific studies as well as install an underwater missile silo. While checking on the area they are to build the silo, they discover an underwater cave created by magma. The cave is supposedly millions of years old. Their marine biologist, Dr. Scarpelli  wants to study the cave, but Dr. Van Gelder does not wish to jeopardize the DeepStar project and wants to destroy the cave instead. After Osborne  and Hodges  blast the cave open, they send in an unmanned vehicle, which is mysteriously lost; they search for the pod in a small submarine when they are attacked by a mysterious creature. Joyce Collins  loses contact and tells Snyder  to get help, but before he can the station is attacked by the same creature and begins to slowly flood and gradually slide towards a nearby chasm. Captain Laidlaw  and McBride  try to rescue them, but are attacked by the same creature. Only McBride and Joyce escape; Laidlaw's spine is crushed, so he stays behind and commits suicide by flooding the station. After four deaths and the functional loss of the station, their command gives the green light to abandon the site. They first must secure the missiles, though; since Cpt. Laidlaw is dead, Snyder is ordered to follow procedures based on preset computer instructions. Because the creature was ""very aggressive"" Snyder reports the cause as ""aggression""  so the computer orders the missiles be detonated. Snyder follows the orders without question. The resulting shockwave damages the station and they are forced to abandon it . They first must decompress before heading to the surface. Unfortunately, the decompression chamber was also damaged. The crew figures out a way to maintain pressure so they can safely leave, but while Richardson is sent to repair external damage he is again attacked by the sea creature, a huge reptilian/crustacean with crab claws and a reptilian tail. Richardson manages to get back into the airlock but almost immediately water gushes in, followed by the creature, who rips Richardson in half. Scarpelli, in shock over his death, is attacked next while the remaining crew head to higher ground to arm themselves. Snyder gets a harpoon gun while the rest of the crew use shotguns. They have to complete repairs to the station in order to leave and so they re-enter the flooded area and throw lights to distract the creature . When the creature emerges from the water, Van Gelder inadvertently backs into Snyder's weapon and is punctured with a carbon dioxide charge, which explodes. Snyder becomes mentally unstable as his guilt has made him erratic. He panics when he hallucinates a dead Van Gelder coming at him. Dr. Norris gives him something to calm his nerves, but it is not enough; he has a complete breakdown and comandeers the one emergency escape pod. Snyder heads to the surface without adjusting to the pressure; he ""explodes"" during his rapid ascent. Meanwhile Dr. Norris, McBride, and Joyce are stuck so McBride risks swimming to the mini-sub in complete darkness and silence, to use it as an escaping pod. The creature attacks Dr. Norris and Collins, cornering them. Joyce manages to escape to the decompression chamber; Dr. Norris distracts the creature and tells Joyce to leave. Dr. Norris then holds live defibrillator paddles in the water and fires a strong electric shock; she dies in the process but the creature is also supposedly killed. After Collins and McBride finish decompressing, they leave in a mini-sub just before the reactor explodes. When they reach the surface they inflate a life raft, but the creature suddenly attacks them. McBride dives into the water while Joyce stays on the raft. He spills the mini-sub's fuel and ignites it with a flare gun. The sub explodes, finally killing the creature. Joyce believes that McBride is dead, but he surfaces nearby, having dived below the water and the exploding sub. They start rowing across the ocean, waiting for a navy rescue team to arrive."
21714981;Libido;"The four segments of the film average about 30 minutes in length and are presented in the following order.The Miles Ago database of Australian films * Part 1: ""The Husband"" - Focuses on a suburban husband and wife, their relationship and their sexual fantasies. * Part 2: ""The Child"" - A lonely boy seeks revenge on a man he finds engaging in intercourse with his beloved governess. * Part 3: ""The Priest"" - A priest contemplates leaving the church as a result of his indefatigable attraction to a nun. * Part 4: ""The Family Man"" - The husband of a woman in labor arranges with a friend to take two women to a secluded beach house."
11990695;Maneater;Two people disappear along the Appalachian Trail: a young man jogging with his girlfriend and a hermit who rarely leaves his home. Sheriff Grady Barnes  finds a trail in the woods which leads him to parts of the hermit's body. That night, young Roy Satterly  is reading by flashlight when a Bengal tiger briefly appears in front of his bedroom window. In the morning, his mother, Rose , finds him sleepwalking in the woods in front of their house. A cast taken at the next victim's scene points to a tiger as the hermit's killer, so Sheriff Barnes holds a press conference to warn the public. The tiger visits Roy's home again that night. A tabloid paper offers a $10,000 reward for the tiger causing the town to be inundated with hunters and reporters. The sheriff forbids anyone from going in the woods and hunting the tiger, but while out with Deputy Sharon Weinman , he sees Roy in the woods. They give chase, but instead find a dead tabloid reporter. The National Guard is called in to help. The sheriff later sees Roy in the woods again and warns him to stay out before taking him home and giving Rose the same warning. After he leaves, she mistakenly believes Roy told the sheriff lies about there being a tiger and chastises him. Six National Guardsmen arrive, led by Sergeant Winshiser , as does Colonel James Livingston-Graham , an experienced big game hunter and tracker from England who specializes in hunting man-eating tigers. Sergeant Winshiser and his men arrogantly refuse to use the sheriff's advice and help. Graham tells the sheriff the soldiers will fail due to their arrogance and that he will start his hunt for the tiger when they finish. When the guardsmen search for the tiger, it kills one silently. Graham appears and explains how the tiger did it and helps them find the body. Later, Deputy Weinman and Deputy Ezra Hundt , the mayor's son, find one of the National Guard trucks sitting empty on the road. They investigate and Weinman tells Hundt to call their position in to headquarters. She finds that the two guardsmen were attacked by the tiger, one being killed and the other shot by his partner. Hearing Hundt blowing the patrol car horn, she runs back to the car, but the tiger has already killed him. Meanwhile, Roy encounters Graham in the woods and they discuss the tiger. When Roy asks if Graham is going to kill the tiger, Graham tells him that he must because it can't chose not to hunt whatever is around it, including people. They shake hands and part ways with Graham continuing to the scene of the National Guard attack. When he arrives, he explains how the tiger attacked the guardsmen and deputy. Later, at another press conference, a reporter reveals that Graham was exiled from India, his former home, after he failed to kill a tiger that slaughtered over 200 people. The sheriff visits Graham that night and he explains that the situation had been beyond his control. Later that night, Roy dreams the tiger killed Graham and runs to his tent to check on him. Graham offers to walk him home, but they end up going to the store where Rose works when Roy says she is working late. When they arrive, the tiger attacks and kills her. They run into the store, but are separated. Graham calls for Roy, but the tiger gets into the building and attacks him, Graham barely failing to kill the tiger with both shots he fires. Sheriff Barnes arrives after being alerted about a break-in alarm and is chased into the store by the tiger. He finds Graham's hat and a blood trail and tries to find him before hearing Roy calling out from under a truck outside. The sheriff dives under the truck and shields the boy as the tiger tries to attack. When the tiger jumps into the bed of the truck, they run to the sheriff's truck. The sheriff shoots at the tiger, but hits a gasoline tank causing it to explode and kill the tiger. Graham appears beside the building, bloody but alive. Deciding his hunting days are over, Graham returns home. Sheriff Barnes and his wife adopt the orphaned Roy.
3649186;Una mujer sin amor;The film opens in Mexico, in the home of an upper-class antiques salesman named Don Carlos Montero and his wife Rosario, whose son, Carlos or Carlitos, is accused of stealing by the principal of his school. Carlitos is scolded harshly by his father when he comes home, and is locked in his room. Carlitos runs away, but is found by an engineer named Julio Mistral who works in the forest. Julio returns the boy to his parents, and Don Carlos is very grateful. Julio becomes great friends with the Montero family, but in private asks Rosario why she really married such a harsh mannered and older man. One day, Rosario and Carlitos pay a visit to Julio in the forest, while Don Carlos spends the day in town on business. Carlitos enjoys himself immensely, fishing for trout. Rosario and Julio converse privately, and Julio notes how unhappy she is. Rosario reveals that she is unhappy because she married Don Carlos for his money when she was very young. Julio sympathizes her plight as a woman who has never truly loved, and they fall in love with each other. Rosario and Julio begin an affair, and Julio tries to convince her to run away with him to Brazil. She eventually agrees, but decides to wait, after Don Carlos suffers a severe heart attack. Don Carlos ultimately lives, and Rosario refuses to go with Julio, unable to separate Carlitos from his father, who had grown close since his illness. The film skips about 20 years into the future, where Carlos, and his younger brother, Miguel , have graduated from medical school. One day, news arrives that Julio Mistral has died and decided to will all of his money to Miguel. Initially, everybody is perplexed at this action, as Julio had never met Miguel.  Though it is not explicitly stated in the film, Carlos soon pieces together that Miguel was willed this money because he is the illegitimate child of Julio and his mother, Rosario. Carlos refuses Miguel's offer to share his inheritance, which he uses to build a new clinic, and begins acting bitter towards his mother and brother. Miguel becomes engaged to be married to a woman who Carlos is convinced wants to marry him for his money. At his wedding, Don Carlos collapses and dies from a heart attack. The film comes to a conclusion as Carlos finally discloses the truth about the inheritance to Miguel, who becomes very angry and fights Carlos. Rosario breaks up the fight, and confirms what Carlos has said. Miguel is distraught, and Rosario unapologetically tells them that Julio was the only man she ever loved. The brothers reconcile their differences at the sight of their emotional mother, wrought with sadness. Carlos leaves for the tropics to do research, and the film ends with Rosario placing a picture of Julio on her mantelpiece.
6935978;The Rounders;"Ben Jones  and Marion 'Howdy' Lewis  are two easygoing, modern-day cowboys who make a meager living breaking wild horses. Their frequent employer is Jim Ed Love , a shrewd businessman who always gets the better of them. After they bring him a string of tamed horses and spend the winter rounding up stray cows, he talks them into taking a nondescript roan horse in lieu of some of their wages. Ben finds  that the horse is unrideable. Rather than turning it into soap or dog food, he comes up with the bright idea of taking it to a rodeo and betting other cowhands they cannot ride it, thereby doubling their earnings. Along the way, the duo stop to help two none-too-bright strippers, Mary  and Sister , with their car, which has broken down. Not knowing much about cars, they give them a ride to the nearest garage, but end up getting to know them better  and taking them along to the rodeo. Everything goes as planned; nobody is able to stay on the horse. Then the animal suddenly collapses and Ben spends all the money they've won for veterinary help—and a new stable to replace the one destroyed by the roan when he recovers. In the end, Ben and Howdy end up right back where they started, with only the roan to show for their efforts."
12092931;Say it in Russian;Andrew  meets a young Russian girl, Daria,  while on vacation in Europe and falls in love. He goes to Moscow, where he meets Daria's father , a rich Russian mafia oligarch, and becomes entwined with his situation, which places them both in grave danger.
1596505;The Million Dollar Hotel;"A group of very different people live in a hotel in Los Angeles, including the romantically involved Tom Tom  and Eloise . The events that unfold are the result of the death of an important resident; the son  of a billionarie media mogul. His father commissions an FBI agent  to look into his death."
11901512;Bowling Balls;"Cast  *Violent J&nbsp;– J *Shaggy 2 Dope&nbsp;– Shaggy *Krista Kalmus&nbsp;– Amy *Lindsay Ballew&nbsp;– Stacy *Kathlyne Pham&nbsp;– Tiffany *Damian Lea&nbsp;– Brad *Sabin Rich&nbsp;– Carl *Mark Jury&nbsp;– Guy In Car *Roxxi Dolt&nbsp;– Girl In Car"
25807103;The Secret Cinema;{{tone}} Jane  is a secretary who doesn't know that her life is being filmed and shown in theaters, or that those who are closest to her are in on it. She's being sexually harassed by her corpulent boss , humiliated by her fey boyfriend, given the gaslight treatment by the people around her, et cetera, and she doesn't know why... but she's starting to suspect that something isn't quite right.
20903293;Maha Chor;Raju  is an orphan who is brought up by the people of colony in Juhu area of Bombay. He lives as a son of all residents of the colony and helps them for their financial needs by stealing and because of this he is jailed for some months frequently. He is affectionately called as Raju by Hindus and Khan by Muslims. Prem Singh  intends to build a hotel in the colony and compels people to vacate the place or pay Rs.10000 as rent. Actually the land belongs to Neetu the princess of Raigadh. Prem urges Neetu to marry him so that he can own the land of Juhu. But Neetu  resists the proposal. Neetu's uncle manges to get the photograph of the prince and sends it to Raj Matha. Prince Rajeshwar  is kidnapped by Prem's mother in his childhood to prevent him inherit the wealth of Raigadh palace and make her son the heir for it. Raju steals a car of Prem Singh and gets caught when he tries to sell his car to himself. Seeing his intelligent innocence he first uses him to transport smuggled stuffs to Raigadh in the car. Neetu escapes from Prem and hides at the back of the car. While Raju drives towards to Raigadh he finds her and takes her along with him. On the way, though both of them but fight they develop a feeling for each other. Raju who thinks he is not eligible for the princess tries to kill his feelings.Prem recognizes the identity of lost Prince Rajeshwar in Raju. So he insists Raju to act like him in the palace but Raju refuses as he cannot serve several years of jail as his colony people need him. Prem sets fire to the colony and this angers Raju. So he sets off to palace where without any effort accepted by Queen as Prince Rajeshwar in spite of his repeated denials. Queen identifies him through his photograph, burnt hand  and the finger print of prince. But astrologer who is working for Prem lies to the Queen that he is the real prince thinking Raju is the man sent by Prem. Raju was crowned as Prince Rajeshwar. The real prince is under custody of Prem's mother who is still childlike playing with toys and putting his thumb finger in his mouth like toddler. Raju captures Prem and arrests him in the palace prison. Thakur Singh who wants to be the actual heir finds that Prem is his own son. Prem reveals to his father that he is not the real prince but sent by him. Thakur Singh reveals this to all but he is not believed by anybody as he has no proof for his statement. Raju is moved by the motherly love of the queen and so he wants to leave the palace unwilling to deceive and disappoint her but stays on compulsion of Neetu as she insists Raj Mata is smiling only on his arrival. Raju swears to stay and find out the real prince. Meanwhile Queen finds out the truth and asks him to get out but is shot by Thakur Singh and blames Raju for shooting. Raju is arrested. But he escapes from them. Prem plans to kill Raju when he comes to hospital to visit Rajmata. But Raju disguises himself as Dr. Muthuswamy a man from Madras and donates the rare blood AB negative to the queen and saves her. Raju finds out the real Prince Rajeshwar who is under custody of Prem and rescues him. Prem, his mother and Thakur Singh are arrested. Queen finally re-unites with her son. She also unites Neetu with Raju as Neetu actually loves him.
27387452;The Boy Who Cried Werewolf;"Jordan Sands,  is an allergy-prone, awkward, nerdy 17-year-old girl forced to be the woman of the house after her mother’s death and has often been bullied by popular girls Ashley Edwards  and Tiffany . Her embittered widower father David  is struggling to make ends meet while her younger brother Hunter  drives his family crazy with gory pranks. Their financial woes may be relieved when they inherit their Great Uncle Dragomir Ducovic’s castle in Wolfsberg, Romania. After arriving in Wolfsberg during Moonlight Mania which honors the famous Wolfsberg Beast, they meet the strange and steely housekeeper of the castle Madame Varcolac , which strangely, everytime someone utters her name, a wolf is heard howling. Having spent most of her life as the Wolfsberg Manor housekeeper, Madame Varcolac discourages David from selling the property, but real estate agent Paulina Von Eckberg  has other plans in mind and begins dating David to win him over. The Sands’ strange visit soon goes awry when a freak lab accident in which a vial of LB-217 was broken and Jordan accidentally steps on it. After Hunter removes the vial shard from the sole of Jordan's foot, Jordan starts to develop a transformation into a werewolf, signs such as the desire to eat meat, play with dogs, and she begins growing fur that continuously regrows even after waxing & her getting new irises that are lighter blue as wolf eyes. Hunter's paranormal expert friends claim Jordan has to be a werewolf and explain that Jordan had 3 ways: Having a bloodline werewolf, getting bitten or being infected by werewolf blood & they explain that LB-217 was an old Latin term for werewolf blood by the ancient Greek king, Lycaon, who caused the lycanthropy myth. Succumbing to the changes, Jordan becomes graceful, athletic, and self-confident as well as being able to see without her glasses. Jordan's dark side is dangerous to others and the change befuddles her new suitor Goran , the town’s young attractive butcher. Her first transformation occurred after her date with Goran where she almost attacks Hunter before David comes home causing her to retreat into the woods, which Hunter becomes aware of a foreshock before the transformation, seeing Jordan's wolf eyes. In order to salvage her crush and return back to her normal self, Jordan must rely on Hunter to save her before it is too late. Hunter's occult-expert friends say that if Jordan stays a werewolf throughout a full moon night, she will remain living as a human who will transform into a werewolf & back for the rest of her entire life. The only way to lift the curse is to kill Jordan with a silver bullet, which Hunter refuses to carry out. As Hunter tries to find a way to reverse Jordan's curse, he stumbles onto Varcolac, who reveals to Hunter that she knows of Jordan's curse, and has once lived with a cursed being herself: Uncle Dragomir. She reveals to Hunter and Jordan that their Uncle Dragomir was the Wolfsberg Beast, a kind and gentle man who was a brilliant scientist and humanitarian; he researched a way to reverse the werewolf curse so that others wouldn't be forced to live the same cruel fate he had. He led an army of werewolves into a war many years ago when a clan of evil vampires attempted to rule the world; the werewolves took the victory and the Wolfsberg country became sacred land where the Wolfsberg Manor now stands. With Dragomir dead, Varcolac fears that the vampires will try to rule the world by killing Jordan. Jordan offers to have her become the new Wolfsberg Beast to protect the castle, but Varcolac says that only a blood-line werewolf can become the protector. The three of them go into town collecting supplies for the werewolf cure. As it turns out, Paulina is an evil vampire who wants to take over Wolfsberg Manor. It is revealed that she killed Uncle Dragomir and Jordan is next. She captures Jordan, Hunter and David, attempting to kill Jordan with a silver bullet. Hunter, desperate to save everyone, sights the full moon and begins stages of the transformation Jordan experienced for a few days in only a matter of seconds & becomes a werewolf . Hunter and Paulina battle for a while, Hunter calls Jordan by howling & Jordan returns to fight while Varcolac continues to finish the cure & notices the rising sun. Jordan & Hunter become aware of this & finally manage to vaporize the vampires by pushing them into the lights. Jordan saves Hunter from a blow by tackling Paulina & putting her into the sunlight. Everyone returns to Wolfsberg Manor and Varcolac cures Jordan of her werewolf curse minutes before the effects would become permanent. The lawyer in charge of Dragomir's estate allows Varcolac to continue working there, and gives the Sands the money they inherited from Dragomir . Hunter becomes the Wolfsberg Beast to take Dragomir's place, howling in werewolf form from a mountain outside the town during the Wolfsberg festival that honors him. The family returns to the U.S. where Jordan returns to school, more secure and confident, with a new fashion sense and worshiped by Tiffany and Ashley and dates Goran, who transferred to the school. David has also begun dating again having made sure that he has seen his latest date in the day. Unbeknownst to the Sands family, Paulina was not killed, but severely injured and in a body-cast, and moves in as the Sands' neighbor in the final scene. Before the credits roll, the characters of the film are seen doing a karaoke of the song ""Baby One More Time."""
